,country_region_code,country_region,sub_region_1,sub_region_2,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
713247,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-21,-79.0,-51.0,-69.0,-81.0,-62.0,32.0
713248,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-22,-81.0,-57.0,-72.0,-81.0,-62.0,33.0
713249,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-23,-82.0,-54.0,-71.0,-81.0,-63.0,34.0
713250,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-24,-83.0,-48.0,-62.0,-81.0,-61.0,34.0
713251,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-25,-81.0,-45.0,-69.0,-76.0,-35.0,24.0
713252,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-26,-81.0,-48.0,-73.0,-79.0,-38.0,19.0
713253,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-27,-80.0,-53.0,-72.0,-80.0,-64.0,31.0
713254,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-28,-80.0,-52.0,-63.0,-82.0,-64.0,32.0
713255,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-29,-81.0,-57.0,-68.0,-82.0,-64.0,33.0
713256,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-30,-81.0,-52.0,-66.0,-82.0,-64.0,33.0
713257,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-07-31,-83.0,-48.0,-60.0,-81.0,-62.0,33.0
713258,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-01,-79.0,-42.0,-59.0,-76.0,-33.0,23.0
713259,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-02,-79.0,-38.0,-65.0,-78.0,-34.0,18.0
713260,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-03,-84.0,-59.0,-75.0,-84.0,-66.0,32.0
713261,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-04,-83.0,-60.0,-76.0,-85.0,-67.0,35.0
713262,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-05,-84.0,-61.0,-80.0,-85.0,-67.0,35.0
713263,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-06,-88.0,-62.0,-76.0,-88.0,-72.0,38.0
713264,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-07,-89.0,-59.0,-77.0,-87.0,-71.0,39.0
713265,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-08,-89.0,-58.0,-80.0,-85.0,-49.0,28.0
713266,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-09,-87.0,-56.0,-73.0,-84.0,-46.0,22.0
713267,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-10,-87.0,-60.0,-70.0,-87.0,-72.0,35.0
713268,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-11,-87.0,-62.0,-71.0,-88.0,-73.0,37.0
713269,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-12,-87.0,-64.0,-74.0,-88.0,-72.0,38.0
713270,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-13,-87.0,-62.0,-71.0,-88.0,-72.0,38.0
713271,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-14,-89.0,-58.0,-76.0,-87.0,-71.0,39.0
713272,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-15,-87.0,-53.0,-66.0,-83.0,-46.0,26.0
713273,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-16,-87.0,-57.0,-74.0,-84.0,-46.0,22.0
713274,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-17,-87.0,-61.0,-72.0,-88.0,-73.0,34.0
713275,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-18,-86.0,-61.0,-69.0,-88.0,-72.0,37.0
713276,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-19,-88.0,-67.0,-81.0,-88.0,-72.0,39.0
713277,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-20,-87.0,-61.0,-75.0,-88.0,-71.0,38.0
713278,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-21,-88.0,-56.0,-70.0,-87.0,-70.0,38.0
713279,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-22,-90.0,-63.0,-88.0,-85.0,-51.0,29.0
713280,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-23,-87.0,-56.0,-82.0,-85.0,-46.0,22.0
713281,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-24,-86.0,-59.0,-71.0,-87.0,-71.0,35.0
713282,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-25,-86.0,-60.0,-70.0,-88.0,-71.0,37.0
713283,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-26,-87.0,-62.0,-70.0,-88.0,-71.0,37.0
713284,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-27,-87.0,-61.0,-72.0,-88.0,-72.0,38.0
713285,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-28,-88.0,-54.0,-59.0,-86.0,-69.0,37.0
713286,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-29,-86.0,-49.0,-55.0,-81.0,-45.0,25.0
713287,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-30,-86.0,-55.0,-74.0,-83.0,-46.0,21.0
713288,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-08-31,-86.0,-58.0,-68.0,-87.0,-71.0,34.0
713289,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-01,-85.0,-57.0,-62.0,-87.0,-71.0,36.0
713290,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-02,-87.0,-61.0,-71.0,-87.0,-71.0,37.0
713291,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-03,-86.0,-58.0,-69.0,-88.0,-71.0,37.0
713292,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-04,-87.0,-53.0,-62.0,-86.0,-69.0,36.0
713293,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-05,-86.0,-48.0,-59.0,-82.0,-45.0,25.0
713294,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-06,-84.0,-51.0,-55.0,-81.0,-42.0,19.0
713295,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-07,-85.0,-56.0,-60.0,-86.0,-71.0,32.0
713296,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-08,-86.0,-60.0,-72.0,-87.0,-72.0,36.0
713297,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-09,-86.0,-61.0,-67.0,-86.0,-71.0,36.0
713298,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-10,-86.0,-56.0,-58.0,-87.0,-70.0,35.0
713299,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-11,-87.0,-53.0,-55.0,-85.0,-68.0,36.0
713300,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-12,-88.0,-54.0,-81.0,-84.0,-47.0,27.0
713301,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-13,-84.0,-47.0,-52.0,-81.0,-42.0,19.0
713302,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-14,-85.0,-55.0,-54.0,-86.0,-68.0,32.0
713303,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-15,-84.0,-54.0,-49.0,-86.0,-68.0,34.0
713304,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-16,-85.0,-59.0,-57.0,-85.0,-68.0,35.0
713305,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-17,-86.0,-56.0,-67.0,-87.0,-69.0,36.0
713306,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-18,-87.0,-51.0,-56.0,-85.0,-66.0,35.0
713307,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-19,-84.0,-46.0,-38.0,-80.0,-41.0,22.0
713308,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-20,-84.0,-49.0,-46.0,-81.0,-40.0,18.0
713309,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-21,-84.0,-52.0,-52.0,-85.0,-68.0,31.0
713310,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-22,-85.0,-55.0,-61.0,-86.0,-69.0,35.0
713311,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-23,-86.0,-59.0,-69.0,-86.0,-68.0,35.0
713312,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-24,-86.0,-55.0,-65.0,-87.0,-68.0,36.0
713313,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-25,-88.0,-55.0,-76.0,-86.0,-67.0,37.0
713314,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-26,-86.0,-47.0,-67.0,-82.0,-40.0,25.0
713315,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-27,-84.0,-46.0,-46.0,-81.0,-37.0,18.0
713316,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-28,-84.0,-51.0,-51.0,-85.0,-67.0,31.0
713317,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-29,-84.0,-52.0,-50.0,-85.0,-66.0,33.0
713318,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-09-30,-85.0,-57.0,-68.0,-85.0,-68.0,34.0
713319,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-01,-84.0,-50.0,-50.0,-85.0,-64.0,33.0
713320,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-02,-85.0,-47.0,-25.0,-82.0,-62.0,32.0
713321,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-03,-83.0,-42.0,-22.0,-77.0,-35.0,20.0
713322,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-04,-83.0,-48.0,-52.0,-79.0,-37.0,18.0
713323,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-05,-84.0,-52.0,-68.0,-83.0,-67.0,32.0
713324,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-06,-84.0,-56.0,-71.0,-85.0,-67.0,34.0
713325,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-07,-85.0,-58.0,-75.0,-84.0,-66.0,34.0
713326,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-08,-85.0,-55.0,-73.0,-85.0,-66.0,34.0
713327,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-09,-86.0,-48.0,-58.0,-83.0,-62.0,33.0
713328,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-10,-83.0,-41.0,-33.0,-77.0,-31.0,20.0
713329,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-11,-81.0,-44.0,-40.0,-78.0,-35.0,17.0
713330,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-12,-82.0,-50.0,-49.0,-83.0,-64.0,29.0
713331,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-13,-83.0,-53.0,-59.0,-84.0,-65.0,32.0
713332,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-14,-83.0,-56.0,-51.0,-82.0,-63.0,31.0
713333,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-15,-85.0,-55.0,-71.0,-84.0,-64.0,33.0
713334,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-16,-85.0,-48.0,-58.0,-82.0,-60.0,32.0
713335,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-17,-83.0,-41.0,-56.0,-78.0,-34.0,22.0
713336,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-18,-81.0,-45.0,-53.0,-79.0,-33.0,17.0
713337,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-19,-78.0,-48.0,-49.0,-80.0,-62.0,28.0
713338,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-20,-79.0,-47.0,-43.0,-81.0,-62.0,30.0
713339,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-21,-80.0,-54.0,-54.0,-80.0,-62.0,31.0
713340,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-22,-79.0,-44.0,-42.0,-80.0,-60.0,28.0
713341,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-23,-83.0,-42.0,-32.0,-85.0,-76.0,34.0
713342,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-24,-81.0,-38.0,-68.0,-77.0,-35.0,22.0
713343,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-25,-77.0,-39.0,-49.0,-73.0,-34.0,16.0
713344,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-26,-79.0,-47.0,-50.0,-79.0,-62.0,27.0
713345,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-27,-79.0,-48.0,-53.0,-80.0,-61.0,29.0
713346,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-28,-69.0,-48.0,-52.0,-74.0,-57.0,25.0
713347,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-29,-71.0,-45.0,-59.0,-76.0,-58.0,26.0
713348,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-30,-71.0,-38.0,-49.0,-71.0,-54.0,23.0
713349,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-10-31,-59.0,-24.0,-44.0,-54.0,-19.0,12.0
713350,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-01,-56.0,-25.0,-28.0,-55.0,-21.0,8.0
713351,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-02,-60.0,-34.0,-32.0,-71.0,-62.0,20.0
713352,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-03,-63.0,-47.0,-11.0,-79.0,-76.0,23.0
713353,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-04,-73.0,-54.0,-75.0,-76.0,-60.0,27.0
713354,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-05,-69.0,-44.0,-62.0,-76.0,-58.0,26.0
713355,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-06,-68.0,-39.0,-53.0,-71.0,-55.0,24.0
713356,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-07,-54.0,-22.0,-43.0,-53.0,-19.0,12.0
713357,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-08,-53.0,-27.0,-28.0,-56.0,-19.0,8.0
713358,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-09,-65.0,-38.0,-41.0,-70.0,-57.0,21.0
713359,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-10,-65.0,-39.0,-46.0,-71.0,-58.0,22.0
713360,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-11,-70.0,-49.0,-67.0,-72.0,-58.0,25.0
713361,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-12,-66.0,-40.0,-54.0,-72.0,-56.0,23.0
713362,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-13,-64.0,-34.0,-45.0,-67.0,-54.0,20.0
713363,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-14,-49.0,-21.0,-29.0,-45.0,-17.0,6.0
713364,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-15,-53.0,-29.0,-51.0,-52.0,-20.0,5.0
713365,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-16,-66.0,-38.0,-50.0,-71.0,-57.0,21.0
713366,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-17,-64.0,-39.0,-49.0,-70.0,-57.0,23.0
713367,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-18,-65.0,-45.0,-51.0,-69.0,-55.0,22.0
713368,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-19,-65.0,-41.0,-54.0,-71.0,-55.0,22.0
713369,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-20,-61.0,-33.0,-36.0,-65.0,-52.0,18.0
713370,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-21,-45.0,-21.0,-24.0,-43.0,-17.0,6.0
713371,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-22,-52.0,-30.0,-59.0,-53.0,-22.0,7.0
713372,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-23,-64.0,-39.0,-59.0,-70.0,-56.0,21.0
713373,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-24,-61.0,-37.0,-43.0,-69.0,-55.0,21.0
713374,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-25,-61.0,-43.0,-49.0,-66.0,-53.0,20.0
713375,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-26,-60.0,-38.0,-49.0,-68.0,-52.0,19.0
713376,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-27,-53.0,-31.0,-32.0,-59.0,-50.0,15.0
713377,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-28,-40.0,-22.0,-28.0,-36.0,-13.0,4.0
713378,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-29,-44.0,-25.0,-52.0,-43.0,-15.0,4.0
713379,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-11-30,-58.0,-36.0,-44.0,-64.0,-52.0,17.0
713380,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-01,-61.0,-39.0,-52.0,-67.0,-53.0,20.0
713381,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-02,-58.0,-39.0,-49.0,-64.0,-52.0,19.0
713382,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-03,-57.0,-36.0,-42.0,-65.0,-51.0,18.0
713383,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-04,-53.0,-29.0,-19.0,-57.0,-48.0,15.0
713384,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-05,-40.0,-21.0,-37.0,-36.0,-13.0,5.0
713385,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-06,-43.0,-21.0,-44.0,-42.0,-14.0,4.0
713386,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-07,-60.0,-38.0,-62.0,-67.0,-54.0,18.0
713387,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-08,-56.0,-34.0,-48.0,-65.0,-51.0,19.0
713388,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-09,-53.0,-37.0,-43.0,-61.0,-50.0,17.0
713389,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-10,-52.0,-35.0,-42.0,-63.0,-50.0,17.0
713390,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-11,-47.0,-29.0,-4.0,-52.0,-47.0,13.0
713391,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-12,-33.0,-19.0,-6.0,-27.0,-7.0,2.0
713392,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-13,-39.0,-23.0,-31.0,-37.0,-12.0,1.0
713393,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-14,-54.0,-32.0,-43.0,-61.0,-52.0,16.0
713394,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-15,-52.0,-35.0,-41.0,-62.0,-52.0,17.0
713395,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-16,-48.0,-37.0,-40.0,-59.0,-49.0,16.0
713396,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-17,-47.0,-34.0,-41.0,-59.0,-48.0,16.0
713397,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-18,-42.0,-25.0,-10.0,-49.0,-46.0,12.0
713398,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-19,-32.0,-16.0,-19.0,-27.0,-5.0,2.0
713399,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-20,-33.0,-22.0,-24.0,-33.0,-6.0,0.0
713400,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-21,-45.0,-30.0,-43.0,-61.0,-54.0,14.0
713401,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-22,-46.0,-31.0,-54.0,-65.0,-55.0,18.0
713402,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-23,-40.0,-19.0,-34.0,-59.0,-53.0,13.0
713403,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-24,-50.0,-9.0,-36.0,-66.0,-59.0,11.0
713404,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-25,-77.0,-73.0,-23.0,-73.0,-81.0,13.0
713405,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-26,-39.0,-35.0,-40.0,-34.0,-25.0,1.0
713406,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-27,-41.0,-32.0,-57.0,-41.0,-17.0,2.0
713407,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-28,-42.0,-33.0,-32.0,-68.0,-73.0,14.0
713408,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-29,-45.0,-28.0,-28.0,-67.0,-65.0,14.0
713409,AU,Australia,Victoria,City of Melbourne,ChIJv_FYgkNd1moRpxLuRXZURFs,2020-12-30,-49.0,-38.0,-42.0,-67.0,-64.0,15.0
