,country_region_code,country_region,sub_region_1,sub_region_2,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
553600,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-08-28,-45.0,-32.0,-35.0,-55.0,-40.0,16.0
553601,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-08-29,-39.0,-25.0,-18.0,-38.0,-15.0,4.0
553602,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-08-30,-43.0,-28.0,-25.0,-43.0,-17.0,1.0
553603,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-08-31,-53.0,-38.0,-41.0,-59.0,-44.0,17.0
553604,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-01,-51.0,-36.0,-42.0,-59.0,-42.0,17.0
553605,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-02,-51.0,-36.0,-39.0,-58.0,-42.0,17.0
553606,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-03,-47.0,-35.0,-25.0,-53.0,-41.0,16.0
553607,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-04,-49.0,-36.0,-54.0,-54.0,-40.0,18.0
553608,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-05,-38.0,-23.0,-14.0,-37.0,-15.0,4.0
553609,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-06,-42.0,-26.0,-28.0,-46.0,-15.0,1.0
553610,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-07,-53.0,-38.0,-35.0,-56.0,-43.0,16.0
553611,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-08,-50.0,-37.0,-41.0,-55.0,-42.0,16.0
553612,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-09,-55.0,-43.0,-63.0,-57.0,-43.0,19.0
553613,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-10,-47.0,-35.0,-32.0,-53.0,-39.0,16.0
553614,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-11,-43.0,-30.0,-36.0,-51.0,-37.0,15.0
553615,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-12,-34.0,-25.0,-13.0,-36.0,-10.0,3.0
553616,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-13,-39.0,-26.0,-28.0,-44.0,-12.0,3.0
553617,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-14,-51.0,-37.0,-32.0,-54.0,-38.0,16.0
553618,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-15,-48.0,-35.0,-43.0,-54.0,-36.0,16.0
553619,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-16,-47.0,-36.0,-35.0,-51.0,-38.0,16.0
553620,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-17,-46.0,-37.0,-26.0,-51.0,-36.0,15.0
553621,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-18,-45.0,-35.0,-44.0,-50.0,-36.0,16.0
553622,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-19,-33.0,-26.0,-18.0,-36.0,-9.0,5.0
553623,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-20,-41.0,-30.0,-38.0,-49.0,-13.0,5.0
553624,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-21,-50.0,-37.0,-29.0,-53.0,-38.0,15.0
553625,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-22,-47.0,-35.0,-35.0,-53.0,-37.0,16.0
553626,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-23,-48.0,-36.0,-38.0,-52.0,-38.0,16.0
553627,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-24,-45.0,-34.0,-28.0,-51.0,-36.0,15.0
553628,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-25,-43.0,-34.0,-44.0,-50.0,-36.0,17.0
553629,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-26,-32.0,-21.0,-21.0,-34.0,-7.0,4.0
553630,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-27,-36.0,-24.0,-25.0,-39.0,-10.0,3.0
553631,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-28,-48.0,-36.0,-30.0,-54.0,-41.0,16.0
553632,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-29,-45.0,-34.0,-35.0,-53.0,-39.0,16.0
553633,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-09-30,-46.0,-36.0,-45.0,-52.0,-41.0,16.0
553634,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-01,-41.0,-33.0,-25.0,-50.0,-38.0,14.0
553635,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-02,-39.0,-28.0,-31.0,-48.0,-38.0,14.0
553636,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-03,-33.0,-23.0,-11.0,-31.0,-13.0,1.0
553637,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-04,-30.0,-26.0,-14.0,-26.0,-12.0,-1.0
553638,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-05,-51.0,-40.0,-23.0,-67.0,-76.0,15.0
553639,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-06,-48.0,-34.0,-46.0,-55.0,-41.0,16.0
553640,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-07,-48.0,-37.0,-47.0,-52.0,-40.0,17.0
553641,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-08,-44.0,-34.0,-29.0,-51.0,-38.0,15.0
553642,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-09,-37.0,-30.0,-24.0,-47.0,-37.0,14.0
553643,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-10,-30.0,-22.0,2.0,-28.0,-8.0,2.0
553644,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-11,-36.0,-24.0,-22.0,-38.0,-9.0,2.0
553645,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-12,-51.0,-37.0,-32.0,-53.0,-37.0,15.0
553646,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-13,-46.0,-35.0,-36.0,-52.0,-35.0,14.0
553647,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-14,-46.0,-36.0,-39.0,-51.0,-36.0,15.0
553648,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-15,-43.0,-35.0,-24.0,-48.0,-33.0,14.0
553649,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-16,-40.0,-31.0,-40.0,-48.0,-33.0,14.0
553650,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-17,-29.0,-22.0,-11.0,-30.0,-7.0,4.0
553651,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-18,-35.0,-20.0,-35.0,-43.0,-10.0,4.0
553652,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-19,-49.0,-36.0,-40.0,-52.0,-37.0,15.0
553653,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-20,-45.0,-33.0,-44.0,-51.0,-34.0,15.0
553654,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-21,-45.0,-33.0,-37.0,-50.0,-34.0,14.0
553655,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-22,-41.0,-33.0,-26.0,-49.0,-32.0,14.0
553656,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-23,-36.0,-28.0,-30.0,-46.0,-31.0,12.0
553657,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-24,-34.0,-24.0,-35.0,-37.0,-7.0,6.0
553658,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-25,-42.0,-29.0,-60.0,-51.0,-9.0,7.0
553659,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-26,-55.0,-39.0,-60.0,-56.0,-38.0,17.0
553660,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-27,-45.0,-30.0,-49.0,-52.0,-34.0,15.0
553661,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-28,-45.0,-33.0,-45.0,-50.0,-34.0,15.0
553662,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-29,-43.0,-32.0,-38.0,-49.0,-31.0,14.0
553663,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-30,-36.0,-27.0,-34.0,-45.0,-32.0,12.0
553664,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-10-31,-32.0,-22.0,-35.0,-34.0,-8.0,4.0
553665,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-01,-43.0,-29.0,-61.0,-50.0,-12.0,7.0
553666,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-02,-47.0,-33.0,-37.0,-52.0,-35.0,14.0
553667,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-03,-39.0,-33.0,-41.0,-48.0,-32.0,12.0
553668,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-04,-45.0,-36.0,-44.0,-49.0,-35.0,14.0
553669,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-05,-49.0,-44.0,-62.0,-51.0,-34.0,18.0
553670,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-06,-35.0,-28.0,-37.0,-46.0,-31.0,13.0
553671,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-07,-27.0,-18.0,-18.0,-28.0,-8.0,3.0
553672,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-08,-31.0,-20.0,-28.0,-36.0,-9.0,3.0
553673,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-09,-47.0,-35.0,-39.0,-51.0,-35.0,14.0
553674,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-10,-43.0,-32.0,-42.0,-48.0,-32.0,14.0
553675,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-11,-43.0,-34.0,-38.0,-46.0,-33.0,13.0
553676,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-12,-40.0,-31.0,-35.0,-46.0,-31.0,13.0
553677,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-13,-37.0,-29.0,-43.0,-45.0,-31.0,13.0
553678,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-14,-26.0,-19.0,-11.0,-25.0,-7.0,1.0
553679,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-15,-32.0,-19.0,-26.0,-35.0,-9.0,0.0
553680,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-16,-48.0,-35.0,-44.0,-50.0,-34.0,13.0
553681,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-17,-42.0,-31.0,-46.0,-48.0,-32.0,14.0
553682,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-18,-42.0,-32.0,-43.0,-46.0,-32.0,13.0
553683,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-19,-38.0,-31.0,-29.0,-44.0,-31.0,13.0
553684,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-20,-34.0,-28.0,-32.0,-42.0,-31.0,12.0
553685,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-21,-24.0,-19.0,-7.0,-26.0,-7.0,2.0
553686,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-22,-33.0,-20.0,-32.0,-38.0,-11.0,2.0
553687,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-23,-48.0,-35.0,-49.0,-48.0,-35.0,14.0
553688,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-24,-39.0,-30.0,-43.0,-47.0,-31.0,13.0
553689,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-25,-38.0,-31.0,-44.0,-45.0,-31.0,12.0
553690,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-26,-34.0,-28.0,-32.0,-42.0,-31.0,11.0
553691,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-27,-23.0,-21.0,-31.0,-38.0,-30.0,9.0
553692,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-28,-26.0,-22.0,-25.0,-25.0,-7.0,2.0
553693,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-29,-30.0,-22.0,-53.0,-38.0,-8.0,3.0
553694,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-11-30,-42.0,-28.0,-40.0,-47.0,-33.0,12.0
553695,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-01,-39.0,-30.0,-46.0,-45.0,-30.0,13.0
553696,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-02,-37.0,-30.0,-44.0,-43.0,-31.0,13.0
553697,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-03,-30.0,-26.0,-28.0,-39.0,-29.0,11.0
553698,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-04,-24.0,-23.0,-21.0,-35.0,-29.0,9.0
553699,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-05,-20.0,-14.0,-13.0,-24.0,-6.0,2.0
553700,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-06,-20.0,-15.0,-25.0,-27.0,-7.0,0.0
553701,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-07,-40.0,-28.0,-37.0,-46.0,-34.0,11.0
553702,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-08,-26.0,-26.0,-37.0,-41.0,-30.0,11.0
553703,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-09,-32.0,-29.0,-36.0,-41.0,-31.0,11.0
553704,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-10,-25.0,-27.0,-23.0,-37.0,-30.0,10.0
553705,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-11,-20.0,-22.0,-19.0,-32.0,-29.0,9.0
553706,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-12,-13.0,-10.0,7.0,-11.0,-6.0,0.0
553707,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-13,-19.0,-12.0,-18.0,-24.0,-7.0,1.0
553708,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-14,-37.0,-29.0,-40.0,-44.0,-33.0,11.0
553709,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-15,-32.0,-29.0,-52.0,-43.0,-32.0,12.0
553710,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-16,-28.0,-29.0,-43.0,-40.0,-31.0,11.0
553711,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-17,-19.0,-24.0,-17.0,-35.0,-31.0,9.0
553712,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-18,-26.0,-22.0,-30.0,-38.0,-32.0,10.0
553713,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-19,-32.0,-19.0,-33.0,-35.0,-8.0,4.0
553714,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-20,-41.0,-24.0,-46.0,-49.0,-11.0,4.0
553715,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-21,-53.0,-38.0,-61.0,-63.0,-52.0,18.0
553716,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-22,-47.0,-28.0,-52.0,-64.0,-53.0,17.0
553717,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-23,-45.0,-18.0,-48.0,-63.0,-55.0,15.0
553718,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-24,-51.0,-9.0,-47.0,-67.0,-63.0,13.0
553719,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-25,-83.0,-84.0,-64.0,-81.0,-86.0,21.0
553720,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-26,-56.0,-42.0,-51.0,-57.0,-38.0,7.0
553721,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-27,-48.0,-38.0,-42.0,-51.0,-19.0,0.0
553722,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-28,-58.0,-46.0,-56.0,-76.0,-77.0,21.0
553723,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-29,-53.0,-37.0,-65.0,-73.0,-68.0,21.0
553724,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-30,-53.0,-33.0,-55.0,-71.0,-67.0,19.0
553725,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2020-12-31,-57.0,-25.0,-46.0,-72.0,-70.0,18.0
553726,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-01,-73.0,-56.0,-57.0,-79.0,-82.0,30.0
553727,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-02,-52.0,-35.0,-53.0,-58.0,-26.0,11.0
553728,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-03,-49.0,-31.0,-49.0,-58.0,-16.0,8.0
553729,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-04,-58.0,-41.0,-54.0,-66.0,-55.0,20.0
553730,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-05,-54.0,-37.0,-48.0,-66.0,-54.0,18.0
553731,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-06,-53.0,-37.0,-50.0,-65.0,-53.0,20.0
553732,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-07,-51.0,-39.0,-47.0,-60.0,-51.0,19.0
553733,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-08,-48.0,-33.0,-47.0,-61.0,-49.0,18.0
553734,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-09,-37.0,-28.0,-19.0,-45.0,-12.0,4.0
553735,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-10,-42.0,-30.0,-34.0,-49.0,-9.0,2.0
553736,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-11,-51.0,-37.0,-39.0,-59.0,-41.0,15.0
553737,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-12,-50.0,-35.0,-43.0,-59.0,-40.0,16.0
553738,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-13,-49.0,-38.0,-41.0,-57.0,-41.0,15.0
553739,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-14,-48.0,-36.0,-35.0,-56.0,-39.0,15.0
553740,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-15,-44.0,-33.0,-38.0,-54.0,-39.0,14.0
553741,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-16,-33.0,-25.0,-10.0,-36.0,-10.0,2.0
553742,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-17,-39.0,-26.0,-29.0,-43.0,-11.0,1.0
553743,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-18,-51.0,-37.0,-38.0,-56.0,-38.0,13.0
553744,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-19,-46.0,-37.0,-45.0,-55.0,-36.0,14.0
553745,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-20,-45.0,-36.0,-39.0,-53.0,-37.0,14.0
553746,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-21,-42.0,-35.0,-24.0,-51.0,-35.0,13.0
553747,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-22,-40.0,-33.0,-34.0,-50.0,-34.0,12.0
553748,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-23,-34.0,-28.0,-16.0,-35.0,-12.0,1.0
553749,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-24,-39.0,-31.0,-39.0,-43.0,-9.0,0.0
553750,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-25,-45.0,-36.0,-36.0,-59.0,-50.0,12.0
553751,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-26,-55.0,-42.0,-33.0,-71.0,-77.0,17.0
553752,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-27,-51.0,-39.0,-59.0,-53.0,-36.0,15.0
553753,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-28,-45.0,-36.0,-51.0,-50.0,-32.0,14.0
553754,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-29,-46.0,-38.0,-62.0,-48.0,-31.0,15.0
553755,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-30,-29.0,-21.0,-25.0,-34.0,-9.0,5.0
553756,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-01-31,-36.0,-22.0,-44.0,-44.0,-8.0,5.0
553757,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-02-01,-48.0,-35.0,-38.0,-49.0,-33.0,11.0
553758,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-02-02,-45.0,-33.0,-47.0,-49.0,-32.0,13.0
553759,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-02-03,-43.0,-34.0,-39.0,-46.0,-31.0,11.0
553760,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-02-04,-40.0,-33.0,-30.0,-44.0,-29.0,11.0
553761,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-02-05,-36.0,-30.0,-36.0,-44.0,-28.0,10.0
553762,AU,Australia,New South Wales,City of Sydney,ChIJl9aAttixEmsR8d2wSrqVi5k,2021-02-06,-25.0,-23.0,-27.0,-33.0,-8.0,4.0
